"","address","n","coin","coin_amount","dollar_amount","dollar_numeric"
"915","1e9ede98e9feb4b3ad7435a2b2449841",1,"btc",NA,NA,NA
"916","1Ebx8JZ3u3aYKngDUbdTf1VoMH6hYQBtyb",1,"btc","0.09061869 BTC","$2,452.42",2452.42
"917","1ec67416e526368178feb5b129c8d627",1,"btc",NA,NA,NA
"918","1ecee913bac424c9a1c135699d449f78",1,"btc",NA,NA,NA
"919","1edcde6e2b7ede592477c1a81d373cf3",1,"btc",NA,NA,NA
"920","1ee6e6a6323d8a618529d564c219d8ec",1,"btc",NA,NA,NA
"921","1ee84473ff2cabd2149e8e12d9c3db6f",1,"btc",NA,NA,NA
"922","1eebf122c25d3b3dc6f3a5447eaaf4e2",1,"btc",NA,NA,NA
"923","1EEcHmdRgxs1ZwtVDrRpiz7D8Yy99AW4C",1,"btc",NA,NA,NA
"924","1EeXuSdubBijZbCHEgfnq1KfsRmZDyQQwR",1,"btc","0.00000000 BTC","$0.00",0
"925","1ErrQT2n5bZWdAsZT6mqdzxqFJuTH2tD49",1,"btc","0.01042300 BTC","$282.17",282.17
"926","1etzteGSSwpw3iLoywhrN2WofRAnJxw88",1,"btc","0.04142901 BTC","$1,121.42",1121.42
"927","1EUK7uiNwPiSE89NUeT8S4ikKNUA",1,"btc",NA,NA,NA
"928","1EWAxRJdHjSQKMdv2wHdfW73YubQ2pUVv",1,"btc",NA,NA,NA
"929","1f2f24t91p83Tieyn3Ahf8Sw71d81c",1,"btc",NA,NA,NA
"930","1f2f4f9386814db5f1746eca7b52f424",1,"btc",NA,NA,NA
"931","1f4db7bafd8945779b4fa7e3d1d19dff",1,"btc",NA,NA,NA
"932","1f51bc4d313f4e179299fbf5e736ea",1,"btc",NA,NA,NA
"933","1f6cugihm7g4YSEMzKrLrvacJ1m51c",1,"btc",NA,NA,NA
"934","1f7d94pfstgqRTUVHyfzJtWtJ1nv1c",1,"btc",NA,NA,NA
"935","1f89c1d4737248ac87eea7361848752b",1,"btc",NA,NA,NA
"936","1f8bpuocji84eXLZKSwNc7cXU1o71c",1,"btc",NA,NA,NA
"937","1f8qretekro5Hggp6BFzXpjfg1ai1c",1,"btc",NA,NA,NA
"938","1f93b439177cf7b237d7a335a85b37a9",1,"btc",NA,NA,NA
"939","1f96opevsi86d7QNocZGj6jde1rb1c",1,"btc",NA,NA,NA
"940","1F9998C4CADD2E149841FFF7FBBFE945",1,"btc",NA,NA,NA
"941","1f9cd98r1gg6595tNMgC3vBzh13m1c",1,"btc",NA,NA,NA
"942","1f9fbe2da7d944de8d5367e13848579e",1,"btc",NA,NA,NA
"943","1f9pivqv6hg9vwNBTb96ksdmp1gi1c",1,"btc",NA,NA,NA
"944","1f9q4gs8bio5zAKketZqHUas91gi1c",1,"btc",NA,NA,NA
"945","1f9tvo3j8pg5Re4cjCjypYmFj1cm1c",1,"btc",NA,NA,NA
"946","1fadgahpcho4Xv3BjpYAYxnjE1eo1c",1,"btc",NA,NA,NA
"947","1faicobqig87CJgSoQja7bKVf1r81c",1,"btc",NA,NA,NA
"948","1fb2ad125go17JUM1LHwjcQbD1bo1c",1,"btc",NA,NA,NA
"949","1fbbb7khdag43YHKssuozxjY51g91c",1,"btc",NA,NA,NA
"950","1fbm3s4kgk84Hgf7ax6kHYa9E1av1c",1,"btc",NA,NA,NA
"951","1fbn4q9f7fg2TS8ApBX7NLzVX1991c",1,"btc",NA,NA,NA
"952","1fbn5dd792g7wkfRwNenZ9XQe1b31c",1,"btc",NA,NA,NA
"953","1fbns3em3fg1rayYhjLCMbhrS1io1c",1,"btc",NA,NA,NA
"954","1fbsganoecq4ZxPHntCZTR5j11ra1c",1,"btc",NA,NA,NA
"955","1fc6f8a95bc99359a2e527c28d333f51",1,"btc",NA,NA,NA
"956","1fc7bivj4rj4ZkEPPZbGqGxyf1981c",1,"btc",NA,NA,NA
"957","1fce9me8j252rKHsnJEZxsibR11r1c",1,"btc",NA,NA,NA
"958","1fcmebk6g653J5zzHXXNGNLzB1t51c",1,"btc",NA,NA,NA
"959","1fcq1d3857339Eg4eYrUNeZg51ri1c",1,"btc",NA,NA,NA
"960","1fd4969464d7426dda5e9b355a6dfd18",1,"btc",NA,NA,NA
"961","1fd59hi8asf4ZDzWSzpqWqh9H17u1c",1,"btc",NA,NA,NA
"962","1fd5maq59t741sWEJSKE6dhcS1d41c",1,"btc",NA,NA,NA
"963","1fdiij9a4bp6nUBFpm2gM8S1D1fa1c",1,"btc",NA,NA,NA
"964","1fdms3hrdjb2ezgBUuRS4Lnk71n51c",1,"btc",NA,NA,NA
"965","1fe17f929rj7KoTd6BxVS9Ew812d1c",1,"btc",NA,NA,NA
"966","1fe247aee75c44f682785bfcab767874",1,"btc",NA,NA,NA
"967","1fe52m85b9p2aqRhRGd8jL4Kx1et1c",1,"btc",NA,NA,NA
"968","1fen3a229jn4HqqA5qrR4G7sg1og1c",1,"btc",NA,NA,NA
"969","1fep39q5ib528Jt8gFWj54B4L17d1c",1,"btc",NA,NA,NA
"970","1feq2igfgai4YdmtoEdCUJCtT1961c",1,"btc",NA,NA,NA
"971","1fetk1op35p6PATQsrWMdJg5v1hg1c",1,"btc",NA,NA,NA
"972","1feu8n5e6tc7N2qWQQbvyGE711cm1c",1,"btc",NA,NA,NA
"973","1ff15vov2ho2ZiqsXFcujF6ak1jo1c",1,"btc",NA,NA,NA
"974","1ff2697edeebdfce5872516f115dec8b",1,"btc",NA,NA,NA
"975","1ff4v3942pn2a88CAZFM76kEM1ja1c",1,"btc",NA,NA,NA
"976","1ff53j6dcii4wfEPLaAy3udi81r51c",1,"btc",NA,NA,NA
"977","1ff7n2653ft3FE2BcZqf5VFSm1tg1c",1,"btc",NA,NA,NA
"978","1ffajb6r3v54nZXSaFee9VhME1cf1c",1,"btc",NA,NA,NA
"979","1ffb15f757644e1b95c48f7e676933de",1,"btc",NA,NA,NA
"980","1ffd5cjoc9fNJefyETR3Y6k6E1qe1c",1,"btc",NA,NA,NA
"981","1ffn9ua711v5SMergHAgf22cB1ca1c",1,"btc",NA,NA,NA
"982","1ffpvngqbpsVTFsm4deX7votc13t1c",1,"btc",NA,NA,NA
"983","1ffqf531o9r58C6PyvtyPTZVj1ce1c",1,"btc",NA,NA,NA
"984","1ffu3pb838h2bNceK6qx39t1n1dc1c",1,"btc",NA,NA,NA
"985","1ffu5rd23ad1YXgooWx6yzK4n1vb1c",1,"btc",NA,NA,NA
"986","1ffu72vjc4e2gWBudkCs4aToV13e1c",1,"btc",NA,NA,NA
"987","1ffvhvas6t91xMpzqKtRGcFZY1jm1c",1,"btc",NA,NA,NA
"988","1fgb8ueb9v71ZkXcfyXPNRjxu1dk1c",1,"btc",NA,NA,NA
"989","1fgc4vtb84g7LVmjqBS7hL5ZE1ak1c",1,"btc",NA,NA,NA
"990","1fgcqg4u6dm71Et2t1m9egmbH1eb1c",1,"btc",NA,NA,NA
"991","1fgdn86n61dNzywqcuSkU1eAH1gk1c",1,"btc",NA,NA,NA
"992","1fgerrc99817GxC5zWSFP4GPa1h31c",1,"btc",NA,NA,NA
"993","1fgf647nncc6r357CDeFm4fve1g61c",1,"btc",NA,NA,NA
"994","1fgghaves2p54df5Kj6DBmUvi1fp1c",1,"btc",NA,NA,NA
"995","1fgh35ir41pTH6jNtDrziPgaF1u11c",1,"btc",NA,NA,NA
"996","1fgnfmg9g5e2dzX7SCm9kYZFi1ke1c",1,"btc",NA,NA,NA
"997","1fgru7o7ojg6zWqgmXREKy4sS1tn1c",1,"btc",NA,NA,NA
"998","1fh3au8u13cgGa7nMCHVRegQa1qb1c",1,"btc",NA,NA,NA
"999","1fh3d91i74j6Y7SZY7zRS9XwA1491c",1,"btc",NA,NA,NA
"1000","1fh5bnvrgtc1G7Nk15SN2CJxj1pd1c",1,"btc",NA,NA,NA
"1001","1fhc512qj5a26mA282G6EcRM317r1c",1,"btc",NA,NA,NA
"1002","1fhkjve28rr6GRgV6bSdeyUC51ca1c",1,"btc",NA,NA,NA
"1003","1fhn4tjjbb55TrqBQxUHBDc2a1fa1c",1,"btc",NA,NA,NA
"1004","1fho4o7n8kc6TH2LxFmu6koeo14q1c",1,"btc",NA,NA,NA
"1005","1fhtqmv27eu3TVpH9tfkM7LLC1m31c",1,"btc",NA,NA,NA
"1006","1fhuns3b72i6J8yqu67uNDcEk1341c",1,"btc",NA,NA,NA
"1007","1fhvjqq1fqgziLEXz8Y3FpkZ21at1c",1,"btc",NA,NA,NA
"1008","1fi5jva6nv82P52Sp4LT9RBBk1aq1c",1,"btc",NA,NA,NA
"1009","1fiin2unng62Dyj5d5gWLWUjT1tc1c",1,"btc",NA,NA,NA
"1010","1fis4b15pie2f3QZArtZoNqYq1m91c",1,"btc",NA,NA,NA
"1011","1fj4u1fueu46TPq3ijqrdq5Ep1371c",1,"btc",NA,NA,NA
"1012","1fj6uc743bc3i1Mo9oBcdbMhv1rf1c",1,"btc",NA,NA,NA
"1013","1fj8bk6gk4g6oWsmXDrE3zNRx16q1c",1,"btc",NA,NA,NA
"1014","1fjctvdc471271qMuxqCj96n11sj1c",1,"btc",NA,NA,NA
"1015","1fjemtq97bs1GwFYbQKgTncVX14s1c",1,"btc",NA,NA,NA
"1016","1fjjidhb4qt4SzUeUwLnKB4LB18t1c",1,"btc",NA,NA,NA
"1017","1fjjn99ee4t1eQQ18cwHRCKQd1p11c",1,"btc",NA,NA,NA
"1018","1fjk6nffvgs5vQ9GvXaDNnqwS1fi1c",1,"btc",NA,NA,NA
"1019","1fjme2e9jrm7MkiVH3XcUFEdT1q11c",1,"btc",NA,NA,NA
"1020","1fjmvag55icDfpBdvwyELTiEh1dj1c",1,"btc",NA,NA,NA
"1021","1fka8mqpppj1nceQf2zx3xJhP18b1c",1,"btc",NA,NA,NA
"1022","1fkcq6imb8a53MQ3VVnV7wE4P1rp1c",1,"btc",NA,NA,NA
"1023","1fkt3vkjjrm5ufoLZGAKLcoVM18p1c",1,"btc",NA,NA,NA
"1024","1fn9tcnrgr83qoFxoCiPC6vSR1pa1c",1,"btc",NA,NA,NA
"1025","1fnitc9riborp8wX5WxbnZ7pf1h91c",1,"btc",NA,NA,NA
"1026","1FoPX3ZzBic6uVQmQdNGphYbyhERxpiUkt",1,"btc","0.00000000 BTC","$0.00",0
"1027","1fpgh6r5ot616atf2Ta2fH2JG1fb1c",1,"btc",NA,NA,NA
"1028","1fq1r4a2ngt6ga87a1xAGWNNb1j41c",1,"btc",NA,NA,NA
"1029","1fqf4s1k37n1jkhU9gBq2preK1151c",1,"btc",NA,NA,NA
"1030","1GBsbonfW11ktaAAPXXPwobVYodx2znZ8",1,"btc",NA,NA,NA
"1031","1hfhFCZMgUrCQjttwT8mR68ayuPp2doap",1,"btc",NA,NA,NA
"1032","1HgpitaWpjqJv9r9wTo1rjtY2DXL9DgA2Q",1,"btc","0.00807472 BTC","$218.91",218.91
"1033","1iGrMg9pdg9Q41z2eYwkhe8jkZTMvxz4o",1,"btc",NA,NA,NA
"1034","1J8bPrXymYYcPN9Fkc6QFyxA4UfCJWh2rS",1,"btc","0.02894460 BTC","$784.70",784.7
"1035","1jvCWeioYfna1nN8kbassnAqUXsgP7Lc9",1,"btc",NA,NA,NA
"1036","1kbyvz4znrb9z83piqzz1zzqz3",1,"btc",NA,NA,NA
"1037","1KuZHhX7pfkkz1VhU5tEhLZj8X6HDjXZ5f",1,"btc","0.00000000 BTC","$0.00",0
"1038","1Kve3QQdW7x9BxdFAEq55A373bNxqtPsy",1,"btc",NA,NA,NA
"1039","1L6kxKa1utQQQqN3Vpk9zSgDmWeUWU3JNS5",1,"btc",NA,NA,NA
"1040","1LfxTaGfYNtnHHmnA47L53TVjymFQb49TN",1,"btc","0.00482619 BTC","$130.84",130.84
"1041","1LhLFRC7NcYp568ZU5SqHbT2dTsWNKvZrR",1,"btc","0.27822114 BTC","$7,542.64",7542.64
"1042","1LQoWist8KkaUXSPKZHNvEyfrEkPHzSsCd",1,"btc","274162.27413876 BTC","$7,432,607,792",7432607792
"1043","1m2LxN2pPbusu74FrDLJqFCdinujXCMhL",1,"btc",NA,NA,NA
"1044","1mNCPWuY2LAuWoJdvVbyYXBrAFDtAp4Fn",1,"btc",NA,NA,NA
"1045","1MuskEi6ryCrAmatZVz83DNJyCwSymidGc",1,"btc","0.04534327 BTC","$1,229.12",1229.12
"1046","1MV4Zjpwu6qcP8mq3DGHhtwufWqpKvFsW",1,"btc",NA,NA,NA
"1047","1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s",1,"btc","15654676.01810381 BTC","$424,350,989,729",424350989729
"1048","1NEterwjYKynLiiFnd7qzh65kBpskncit",1,"btc",NA,NA,NA
"1049","1NRWc4C63jc2EBCSLStWW84wthCfsCSKNW",1,"btc","2.19081197 BTC","$59,393.46",59393.46
"1050","1nwxcV5bHDKMUVA3GpNGRCikQ5iBE7RXK",1,"btc",NA,NA,NA
"1051","1nWyaSTVzj6VTJPAqVbwG3hK9ryhsVjP3",1,"btc",NA,NA,NA
"1052","1oeZKnr47xwhaTKB5DVCpBSpLViN",1,"btc",NA,NA,NA
"1053","1otNLDgbYiVQae7MTpuTN7uT78rK7UysP",1,"btc",NA,NA,NA
"1054","1PBKFbJgwkkPPTotX9sBdAZsyzfDMbEH4",1,"btc",NA,NA,NA
"1055","1pcptsbAa2Cg8ST1ePzPcFDWdy2bQGJp7",1,"btc",NA,NA,NA
"1056","1pNwtXat6CaSg9gRGrpHwv9QTNDkNMsWJ",1,"btc",NA,NA,NA
"1057","1PsgJAHkxhGwptZZH4487Wwa9UfQFbpsB",1,"btc",NA,NA,NA
"1058","1QH3y1ZPiPwtTkfkAgg1aEauFyK4k8FGeE",1,"btc","0.00110711 BTC","$30.01",30.01
"1059","1QpCRiuEoTZcW5UonwdFp2jceBNQoqA",1,"btc",NA,NA,NA
"1060","1rdo55Cik4P6GnR5PwxVVWWmuJcSYbkkG",1,"btc",NA,NA,NA
"1061","1RtXMP797gM1fv94p3Xyosa258MFkp8",1,"btc",NA,NA,NA
"1062","1s4VYe2i4MWYGWB3A555e2BQZe",1,"btc",NA,NA,NA
"1063","1taFueBc9VosSmisdgQ2iXvojKreRmWPr",1,"btc",NA,NA,NA
"1064","1tjcqeTjsxkYV3iApLLQP5nVAHtUX6YVN",1,"btc",NA,NA,NA
"1065","1Tn12iTQrHW29jsRDZPnYrPsmVTm",1,"btc",NA,NA,NA
"1066","1tqXrgSRB45tfNgTDc9ktCbdBgCsnJ",1,"btc",NA,NA,NA
"1067","1u7YKZjbSCszjmSj2hRRDjDyiE1mMjypi",1,"btc",NA,NA,NA
"1068","1uXxnyyDzD955MJXqipZSnfZmRLiqL7ns",1,"btc",NA,NA,NA
"1069","1VhLQTxqrzVJLAqZh49Pbg59q3YAFiqmh",1,"btc",NA,NA,NA
"1070","1wcQb4SwzgUC85KBfjkfBCc7P8Gu5dh",1,"btc",NA,NA,NA
"1071","1wp1ocLryH8Xa3VrpWSfNAoLdL",1,"btc",NA,NA,NA
"1072","1WroWePkFDC4EwjQPxAK5Vz3uvo",1,"btc",NA,NA,NA
"1073","1Wvqk9GHD3Ss2hRBEPRyff8yVoqA7pmTE",1,"btc",NA,NA,NA
"1074","1wXoeuy6GheTKMuRdiiPLLWVYA1VH2iwA",1,"btc","0.01331995 BTC","$361.11",361.11
"1075","1y1vsz4zue39z21r1gizz1zzqz3",1,"btc",NA,NA,NA
"1076","1y1vsz5zue39z21r1gizz1zzqz3",1,"btc",NA,NA,NA
"1077","1y1vsz6zue39z21r1gizz1zzqz3",1,"btc",NA,NA,NA
"1078","1y1vsz7zue39z21r1gizz1zzqz3",1,"btc",NA,NA,NA
"1079","1yqhXWAXUP4h4SmyVqKf4zoyAcvE8",1,"btc",NA,NA,NA
"1080","1YzU4jm1XXF5aWxf9kUmdAHE286C",1,"btc",NA,NA,NA
"1081","1z2RipXAhxvjYU38zEMWBcTZKjLaLRLsz",1,"btc","0.02000000 BTC","$542.21",542.21
"1082","1ZQfem5aGb11SgNFYbEwFKWswywXZhFDJ",1,"btc",NA,NA,NA
"1083","1ZS5yBsPdDyB5e4FBjjx2r6vXk",1,"btc",NA,NA,NA
"1084","1zSb7NvjQUktUpqYmmt8yiWrjwGVXpR8",1,"btc",NA,NA,NA
"1085","3137fc7486d84cd5beebf1e27c55c347",1,"btc",NA,NA,NA
"1086","3144755992a64386e4d8558653fd2c44",1,"btc",NA,NA,NA
"1087","3163c8ce5665416b8b8a79d977853c6e",1,"btc",NA,NA,NA
"1088","3174a36b4452addd866fadeb3459de44",1,"btc",NA,NA,NA
"1089","317f93ba4c2345d69a8141c4825fab2d",1,"btc",NA,NA,NA
"1090","31816b291a2943d29f97f6989cab7e89",1,"btc",NA,NA,NA
"1091","31895e7e4dd1fb1fbf8d81aa2df77f11",1,"btc",NA,NA,NA
"1092","3191e4addeab2c85c8e4d6b1e1a1f97b",1,"btc",NA,NA,NA
"1093","31aa135678f8118ed96d893ea77cf8ea",1,"btc",NA,NA,NA
"1094","31cbb9b514644ab1daa62161159e8579",1,"btc",NA,NA,NA
"1095","31d83813b1a8591921854f8b4b82edf3",1,"btc",NA,NA,NA
"1096","31f5c8c8d78d612d628fd39e997d5fbd",1,"btc",NA,NA,NA
"1097","31FjXZY3e8LD8HX51jVYgVxaSZ7hbzmx",1,"btc",NA,NA,NA
"1098","31MLLEZPuhYX8FX3TzyJb7LwVxR",1,"btc",NA,NA,NA
"1099","31t5C3GEa8hgKSfspBCfkDKf2nxto73x",1,"btc",NA,NA,NA
"1100","3234f6ffa2c943afbfdc97b96112764f",1,"btc",NA,NA,NA
"1101","326b85c5fd8e79a4655eb9d825fecb5e",1,"btc",NA,NA,NA
"1102","327a3b3dc341c5bcda64475d1c84c747",1,"btc",NA,NA,NA
"1103","3293d43abd1bf169d8b68ce64d828286",1,"btc",NA,NA,NA
"1104","329956e425334b64e7867b46e444d56b",1,"btc",NA,NA,NA
"1105","32CVFYYVJNFEZNDJREDFBZ7SWQ",1,"btc",NA,NA,NA
"1106","32e4cdedc8841f5a14deb62e74cfee2c",1,"btc",NA,NA,NA
"1107","32e8455b57d84375bf35aecaf456fcca",1,"btc",NA,NA,NA
"1108","32XCYVVJMFFRJF5U6FBMLBDPNQ",1,"btc",NA,NA,NA
"1109","331171f29f28c727e7fd43a881b29a",1,"btc",NA,NA,NA
"1110","33345184fcae445fb853af78288c26c2",1,"btc",NA,NA,NA
"1111","33446859f8fccdc87ae4a232fcc2671e",1,"btc",NA,NA,NA
"1112","3397c352c9a9bd9c481758ad51cd88da",1,"btc",NA,NA,NA
"1113","33acd48f71c1442a9df985939a9d8c46",1,"btc",NA,NA,NA
"1114","33e77dfa88cc48f22d7b574649434eaa",1,"btc",NA,NA,NA
"1115","33xmt44u4zfqfm4ahbxh7rrr5i",1,"btc",NA,NA,NA
"1116","3428c43764a33244a4c71dd3fd5851f1",1,"btc",NA,NA,NA
"1117","342bmt7ikd4r2ctyxz5d67y5vi",1,"btc",NA,NA,NA
"1118","342fc178e673b32c9dfa457cf327daa5",1,"btc",NA,NA,NA
"1119","3445287a9c46e8712574da2316bd3ee1",1,"btc",NA,NA,NA
"1120","34513aac2bae946d93d8814d9233c7",1,"btc",NA,NA,NA
"1121","3466e5e85fe9e839473aab891735319b",1,"btc",NA,NA,NA
"1122","34724d758323a22e61d6bc221bff79c1",1,"btc",NA,NA,NA
"1123","347586ddb8ed6be4a175ce1bedfe889f",1,"btc",NA,NA,NA
"1124","347c479a96de4513a596711b9113e244",1,"btc",NA,NA,NA
"1125","347QDRDRDZD3JJNY3CXKE6FDL4",1,"btc",NA,NA,NA
"1126","348ad5e91bf759c5cdbb122ad6b3aeab",1,"btc",NA,NA,NA
"1127","349b353d4c4c41b1a1e44c76331a352a",1,"btc",NA,NA,NA
"1128","34ea9b73ae7f4f8aa5e183947ad37399",1,"btc",NA,NA,NA
"1129","34hw76sm7ngtpmhpwcrxzv7ryy",1,"btc",NA,NA,NA
"1130","34ud3dkCkBCjzVCky72YhFXBn3jUTpwBYp",1,"btc",NA,NA,NA
"1131","351ecec9ce885d68fe58f9f15aaaae62",1,"btc",NA,NA,NA
"1132","353b254cfa93ace962c55e73a4fbce48",1,"btc",NA,NA,NA
"1133","35444635c9e84bf99fa3448cee5cb697",1,"btc",NA,NA,NA
"1134","35525b57e271aabd74238b99a6d524d3",1,"btc",NA,NA,NA
"1135","357a69e991cd436b95d4a8ee754a5dc8",1,"btc",NA,NA,NA
"1136","35835e8768234af38b7c3f59b192fc57",1,"btc",NA,NA,NA
"1137","3598b75d15b74c7a87ff26f5e2bad369",1,"btc",NA,NA,NA
"1138","35a3596981f94471be648153bd688338",1,"btc",NA,NA,NA
"1139","35a54e12cebd42d8abf52ba1ee6abbc9",1,"btc",NA,NA,NA
"1140","35aecPL3Kv8nFcKQEgtsZh1Z9zX8sQujs1",1,"btc","0.30518934 BTC","$8,273.23",8273.23
"1141","35BYAuhZUQHnr44gqCEWwzVspGaGAUfp",1,"btc",NA,NA,NA
"1142","35c35fdd1aa141389eaf74b8c3c56f98",1,"btc",NA,NA,NA
"1143","35d218ab833f421eb8299c3346ee9ff6",1,"btc",NA,NA,NA
"1144","35EPFEENFVNUQ2GTTL3UUFANG4",1,"btc",NA,NA,NA
"1145","35GLkmY9kEuAbQ7Cpa3TWRTQdwsEcWWjFw",1,"btc","0.00153812 BTC","$41.70",41.7
"1146","35hx5KSLN5uLtAyuXNPDeuo6ecu1SojR",1,"btc",NA,NA,NA
"1147","35SRPTWJWPPPHYWQAGU3RR4254",1,"btc",NA,NA,NA
"1148","35tSSZMvsLXF4zYK5SYzkXBiL4DqmPRe",1,"btc",NA,NA,NA
"1149","35wfrwtt6zbe5cxsj2ypz5vyoy",1,"btc",NA,NA,NA
"1150","35YB7n3yQ71kYndNyXHsigV8GyXZn8Er",1,"btc",NA,NA,NA
"1151","362357adb5574f3bbee75be8823b517e",1,"btc",NA,NA,NA
"1152","362914172bbb5c1b2d18d99fe44bf9c8",1,"btc",NA,NA,NA
"1153","362f7c43144aca52f2677585ab8b5289",1,"btc",NA,NA,NA
"1154","36579746afe94edae5b5959679762867",1,"btc",NA,NA,NA
"1155","365ae9281223ad71e113c7ebd9ce2d2d",1,"btc",NA,NA,NA
"1156","3698f582ef4b4fb4aa1f9e91a815a2c9",1,"btc",NA,NA,NA
"1157","36AjdLxtPa6SPXMu899ZiNJ18SHMBapX4V",1,"btc","0.00000000 BTC","$0.00",0
"1158","36FEBztDqyxUFFDaMAfhZrixbQ",1,"btc",NA,NA,NA
"1159","36SvZg5at2cj1oHTCPpHTKKWBCWvcgh58n",1,"btc",NA,"$1,721.70",1721.7
"1160","3712c45b2fae4a27aed7a8afc8f823d1",1,"btc",NA,NA,NA
"1161","373e1d96de1c499e1953d3cba82b9e77",1,"btc",NA,NA,NA
"1162","3759b8adfe414fe3bfee86131ffbb232",1,"btc",NA,NA,NA
"1163","37712aa58b7f4bc3b9199fdec9cdcef2",1,"btc",NA,NA,NA
"1164","377HNHLTFZCHRAYVDBY2DVFEF4",1,"btc",NA,NA,NA
"1165","377M6BSYAFBPPJMTPTBYXTATG4",1,"btc",NA,NA,NA
"1166","378m3wFSmRsZJSGDZk4sNiD7ZQn15fY2D6",1,"btc","0.00000000 BTC","$0.00",0
"1167","379f277e612c38817d48c699524cab37",1,"btc",NA,NA,NA
"1168","379gf5PiuqyitmGwGSJUbeELPNBU8kif",1,"btc",NA,NA,NA
"1169","37AsterixAndTheChariotRace",1,"btc",NA,NA,NA
"1170","37cfedb4f359477eaa3d644bc14a4277",1,"btc",NA,NA,NA
"1171","37eaca9c3878fd9bd92da7db6e58277f",1,"btc",NA,NA,NA
"1172","37eecbac2c2d4b56874f18459699eb53",1,"btc",NA,NA,NA
"1173","37fd721264b1421f8a1223ee5e5626e3",1,"btc",NA,NA,NA
"1174","37jighHc21mTVfEFp9bSU7yL1aU6Hb66",1,"btc",NA,NA,NA
"1175","37K4KNBTRBG43MXREAKQBPGH4Q",1,"btc",NA,NA,NA
"1176","37T8aShNSPnZ2ouCRWjwQe8MSFw8Dtyz",1,"btc",NA,NA,NA
"1177","37wdPV5UGC9NeTs1uSYnQvW58cfrAKVs",1,"btc",NA,NA,NA
"1178","381876446A77DDABDDCC2237AE3FBE81",1,"btc",NA,NA,NA
"1179","386f7b76f54c6fced5dbb5179851d9",1,"btc",NA,NA,NA
"1180","388628625536887fefa47b9bbca629eb",1,"btc",NA,NA,NA
"1181","38b315bfb7224e569b6563dc6bdb8def",1,"btc",NA,NA,NA
"1182","38d5c63b86bc485fa65c133a283a1e3c",1,"btc",NA,NA,NA
"1183","38pjKTKqDk8nbbqToNopfR9bGEnbmgUSRc",1,"btc","0.00000000 BTC","$0.00",0
"1184","3936b98836b269d1dc9fb112a6fb81ec",1,"btc",NA,NA,NA
"1185","393ddccd5f95e5f29d98a82ffa472cf2",1,"btc",NA,NA,NA
"1186","3951c77cfeb9492bdde8621a22858fc8",1,"btc",NA,NA,NA
